Karai, Future of the Foot	WB	gkU	2
Lonis, Genetics Expert	UG	cxN	2
Loot, the Key to Everything	URG		2
The Seventh Doctor	WU	akU	3
Prowl, Stoic Strategist	W	cakrRU	3
Araumi of the Dead Tide	UB	gWP	2
Lizard, Connors's Curse	G	bCU	2
Sauron, the Lidless Eye	BR	tpoSU	2
Arcade Gannon	WU	gryU	2
Yennett, Cryptic Sovereign	WUB	krW	2
Ich-Tekik, Salvage Splicer	G	tcy	2
Muddle, the Ever-Changing	UR	tskqC	2
Durnan of the Yawning Portal	G		3
Sephiroth, Planet's Heir	UB	cxU	2
Michelangelo, Improviser	G	kdCPU	2
Zahur, Glory's Past	WB	tgxCS	2
Norika Yamazaki, the Poet	W	geyK	1
Galadriel, Elven-Queen	UG	crhNU	3
Patron of the Moon	U	dS	2
Lluwen, Exchange Student // Pest Friend	BG	tglN	2
Akul the Unrepentant	BR	xbD	2
Iron Monger, Sadistic Tycoon	B	cyRU	1
Ian Malcolm, Chaotician	UR	U	2
April O'Neil, Live on the Scene	U	yU	1
Locke Cole	UB	krU	1
Egon, God of Death	B	grb	3
Slogurk, the Overslime	UG	cgbd	3
Spider-Byte, Web Warden	U	U	1
Interceptor, Shadow's Hound	B	gkyCU	2
Myojin of Life's Web	G	bS	2
Grenzo, Dungeon Warden	BR	c	2
Ultimecia, Time Sorceress	UB	gkWU	3
Sarulf, Realm Eater	BG	c	3
Kyodai, Soul of Kamigawa	WUBRG	SD	3
Melira, Sylvok Outcast	G	i	2
Zndrsplt, Eye of Wisdom	U	rz	2
Intet, the Dreamer	URG	kbD	3
Leonardo da Vinci	U	garqyU	3
Aragorn, Company Leader	WG	U	3
Verrak, Warped Sengir	WB	qS	2
Shiko, Paragon of the Way	WUR	gnqSD	2
Umori, the Collector	BG	y	2
Magar of the Magic Strings	BR	gskq	3
Commander Sofia Daguerre	W	aU	2
Greasefang, Okiba Boss	WB	ga	2
Zaffai, Thunder Conductor	UR	tsz	3
Zethi, Arcane Blademaster	WU	gkq	3
Genku, Future Shaper	WU	tcW	3
Kros, Defense Contractor	WUG	bhC	2
Estrid, the Masked	WUG	gev	3
Cult of Skaro	UBR	tcakrzpRU	3
Ashnod, Flesh Mechanist	B	tgaxk	2
Gerrard, Weatherlight Hero	WR	g	2
Blim, Comedic Genius	BR	kS	2
Raphael, Tag Team Tough	R	kCPU	2
Ixidor, Reality Sculptor	U	W	1
Gandalf, White Rider	W	tWU	2
Deathleaper, Terror Weapon	RG	vU	2
Ghost-Spider, Gwen Stacy	R	kU	1
Bohn, Beguiling Balladeer	UR	hW	2
Kemba, Kha Enduring	W	tvyC	2
Storvald, Frost Giant Jarl	WUG	kbD	3
Tippy-Toe, Terrific Partner	G	arCU	2
Clan Crafter	U	cxr#	1
Kytheon, Hero of Akros	W		3
Marchesa, Dealer of Death	UBR		2
Wernog, Rider's Chaplain	WB	fh	2
Kang, Temporal Tyrant	UB	lkrpU	1
Eloise, Nephalia Sleuth	UB	gx	1
Erestor of the Council	UG	arhNU	2
Elder Owyn Lyons	WU	gaKU	1
Silver Sable, Mercenary Leader	W	ckU	2
Shaile, Dean of Radiance	WB	cxrC	3
Unesh, Criosphinx Sovereign	U	yW	2
Rootha, Mastering the Moment	UR	tsW	2
Skanos Dragonheart	G	gkbyD	2
Gorex, the Tombshell	B	gkzCSP	3
Myojin of Towering Might	G	cbS	2
Nadier, Agent of the Duskenel	B	tcN	2
Borborygmos Enraged	RG	kbdp	2
Slobad, Iron Goblin	R	ax	2
Scorpion, Seething Striker	B	U	1
Nin, the Pain Artist	UR	rW	1
Commander Mustard	WR	byU	2
Ascendant Evincar	B	S	2
Butch DeLoria, Tunnel Snake	B	kyU	2
Doctor Doom	B	trU	2
Firesong and Sunspeaker	WR	sl	2
Masako the Humorless	W		1
Zimone, All-Questioning	UG	tcW	2
Iron Man, Bleeding Edge	U	aqRU	1
Excava, the Risen Past	WR	gekCS	3
Arachne, Psionic Weaver	W	nyU	2
Rhys, the Evermore	W	N	2
Raphael, Tough Turtle	R	CPU	1
Fang, Roku's Companion	R	kDU	3
Sabin, Master Monk	R	gvU	2
Krang, Master Mind	U	arRU	2
Jacob Hauken, Inspector	U	r	3
Mysterio, Master of Illusion	U	tyU	2
Megatron, Tyrant	WBR	xknbRU	3
Senator Peacock	U	axrU	2
Extus, Oriq Overlord	WBR	tgsvxnpW	3
Old Man Willow	BG	xkdNU	2
Myojin of Grim Betrayal	B	S	2
Narfi, Betrayer King	UB	tgySW	1
Vadrik, Astral Archmage	UR	csW	2
Spider-Man, Peter Parker	W	clU	1
Kitt Kanto, Mayhem Diva	WRG	tbhCWN	3
Ashling the Pilgrim	R	c	2
Molimo, Maro-Sorcerer	G	bdW	1
Codie, Vociferous Codex	WUBRG	snR	3
Cid, Timeless Artificer	WU	gyU	2
Professor Hulk	U	kbrU	1
Three Dog, Galaxy News DJ	WR	evxkqWU	2
Spider-Man 2099, Miguel O'Hara	U	krU	2
Amareth, the Lustrous	WUG	bD	2
Anhelo, the Painter	UBR	sxS	1
Emmara Tandris	WG	tN	1
Ty Lee, Artful Acrobat	R	sknU	1
Depala, Pilot Exemplar	WR	ay	3
Karn, Silver Golem	C	aR	2
Jasmine Boreal of the Seven	WG	N	2
Leori, Sparktouched Hunter	WUR	kqC	2
Goldbug, Humanity's Ally	WU	kryRU	3
Saruman of Many Colors	WUB	gnmoWU	3
Slinza, the Spiked Stampede	RG	cby	3
Myojin of Night's Reach	B	S	2
Polukranos, Unchained	BG	cgbSD	3
Gahiji, Honored One	WRG	k	1
Miles "Tails" Prower	WU	arCU	2
Venom, Evil Unleashed	B	cgU	2
Garland, Knight of Cornelia	BR	gsKU	3
Caradora, Heart of Alacria	WG	caK	2
Drana, Kalastria Bloodchief	B	S	1
Adeliz, the Cinder Wind	UR	syW	1
Sylvia Brightspear	W	vK	2
The Eighth Doctor	WU	gU	3
Bjorna, Nightfall Alchemist	UR	xh	1
Veteran Soldier	W	t#	2
Torgaar, Famine Incarnate	B	xb	2
Eligeth, Crossroads Augur	U	rW	2
Yarus, Roar of the Old Gods	RG	xkrN	3
Ranar the Ever-Watchful	WU	tS	3
Sigarda, Champion of Light	WG	kbyK	3
Zabaz, the Glimmerwasp	WR	canR	3
Plargg, Dean of Chaos	WR	tkr	3
The Sentry, Golden Guardian	W	thU	2
Agrus Kos, Spirit of Justice	WR	vkS	2
Jetfire, Ingenious Scientist	U	caRU	3
Wort, Boggart Auntie	BR	gy	1
Sun-Spider, Nimble Webber	WU	evU	2
Flash Thompson, Spider-Fan	W	nU	3
Izoni, Center of the Web	BG	tglkrN	2
The Beamtown Bullies	BRG	ghS	2
Lorcan, Warlock Collector	B	ybS	3
King of the Oathbreakers	WB	tySU	2
Witch-king, Sky Scourge	BR	kSU	2
Captain America, Super-Soldier	W	U	2
Momir Vig, Simic Visionary	UG	WN	3
Silas Renn, Seeker Adept	UB	gakR	2
Agrus Kos, Eternal Soldier	WR	qS	2
Mortarion, Daemon Primarch	B	tSU	2
Auntie Blyte, Bad Influence	R	cpS	2
Kadena, Slinking Sorcerer	UBG	rW	2
Kirri, Talented Sprout	WRG	gdyN	2
Master Pakku	U	gsmU	1
Owen Grady, Raptor Trainer	RG	bU	2
Ironheart, Clever Champion	U	saRU	2
Narset, Jeskai Waymaster	WUR	r	1
Mikey & Don, Party Planners	UG	cyCPU	2
Riku of Two Reflections	URG	sqW	2
Tegan Jovanka	W	kU	2
Jugan, the Rising Star	G	cSD	1
Alistair, the Brigadier	WUG	tkU	2
Akal Pakal, First Among Equals	U		2
Ghired, Conclave Exile	WRG	tkb	2
Doc Samson, Super Psychiatrist	G	U	2
Loki, the Deceiver	UBR	krqyWU	3
Caparocti Sunborn	WR	kz	1
Agent Phil Coulson	W	cyU	1
The Master, Gallifrey's End	BR	axqU	2
Hydro-Man, Fluid Felon	U	U	2
Kaseto, Orochi Archmage	UG	W	1
The Destined Thief	U	rU	3
Kid Loki	U	crU	2
Sygg, Wanderwine Wisdom	WU	krWP	3
Ellie, Brick Master	R	tU	2
Rashel, Fist of Torm	W	evK	1
Laurine, the Diversion	R	xh	2
Djeru, With Eyes Open	W		2
Evin, Waterdeep Opportunist	B	ax	3
Lynde, Cheerful Tormentor	UBR	vrW	3
Najal, the Storm Runner	UR	skqW	2
The Scarlet Witch	R	sWU	1
Cait, Cage Brawler	RG	ckrU	2
Cecily, Haunted Mage	UBR	skrW	2
Atris, Oracle of Half-Truths	UB		2
The Duke, Rebel Sentry	W	cU	2
Geist of Saint Traft	WU	tkS	2
Venom, Eddie Brock	B	cxrbU	1
Aang, Air Nomad	W	U	2
Venser, Corpse Puppet	UB	tcaiSW	3
Rosheen Meanderer	RG	D	1
Urza, Powerstone Prodigy	U	ar	2
Tatsunari, Toad Rider	UBG	telpy	3
Melek, Reforged Researcher	UR	gs	2
Setzer, Wandering Gambler	BR	takzU	2
Red Hulk	R	cbU	2
Tesak, Judith's Hellhound	R	kyC	3
Aegar, the Freezing Flame	UR	rDW	2
Exdeath, Void Warlock	BG	glbSWU	3
Jirina Kudro	WBR	ty	2
Asmoranomardicadaistinaculdacar	BR	xW	3
Augusta, Order Returned	W	cgkS	2
Hawkeye, Young Avenger	R	U	2
Ezio, Brash Novice	WR	ckU	2
Nicol Bolas	UBR	bD	2
Kydele, Chosen of Kruphix	UG	W	1
Galea, Kindler of Hope	WUG	evNK	2
Vislor Turlough	B	rpoU	3
Rosnakht, Heir of Rohgahh	R	t	1
G'raha Tia	W	axrCU	2
Heidegger, Shinra Executive	W	tyU	3
Taeko, the Patient Avalanche	UB	cxkCP	2
Spider-Girl, Legacy Hero	WG	tU	1
Syr Vondam, the Lucent	WB	tkK	1
The Lion-Turtle	UG	glnCDPU	3
Agent Bishop, Man in Black	W	cU	1
Tokka & Rahzar, Unsupervised	R	caCPU	2
Kellan, Planar Trailblazer	R	vk	3
Lutri, the Spellchaser	UR	sqC	2
Cyclonus, the Saboteur	UB	kRU	3
Tadeas, Juniper Ascendant	WG	kr	3
Madame Web, Clairvoyant	U	skyU	2
Tam, Observant Sequencer // Deep Sight	UG	ldrW	1
Johann, Apprentice Sorcerer	UR	sW	2
Will Kenrith	U	srq	3
Alquist Proft, Master Sleuth	WU	lxr	2
Oyobi, Who Split the Heavens	W	tS	1
Butterbur, Bree Innkeeper	WG	aU	1
Sophia, Dogged Detective	WUG	tcaxkby	3
The First Doctor	WU	czU	2
Ib Halfheart, Goblin Tactician	R	txy	2
Cynette, Jelly Drover	U	tW	1
Scarlet Spider, Kaine	BR	cU	2
Venom, Deadly Devourer	BG	cgnU	2
Gregor, Shrewd Magistrate	WU	kr	1
Ryan Sinclair	R	U	3
Myojin of Seeing Winds	U	rS	2
Shadowfax, Lord of Horses	WR	kyCU	2
Namor the Sub-Mariner	U	tsyPU	2
Captain Vargus Wrath	UR	kyP	2
Lucy MacLean, Positively Armed	W	rqU	2
Giott, King of the Dwarves	WR	vryU	2
Queen Kayla bin-Kroog	WR	r	3
Criminal Past	B	g#	1
Pia Nalaar, Chief Mechanic	URG	tak	3
Preston Garvey, Minuteman	WRG	evkU	3
Swarm, Being of Bees	B	U	2
Moonstone, Harsh Mistress	B	gU	2
Themberchaud	R	kbyD	2
Ulasht, the Hate Seed	RG	tcD	3
Basri, Tomorrow's Champion	W	tkyK	2
Basandra, Battle Seraph	WR	nK	2
Tempestra, Dame of Games	R	xqU	2
Garland, Royal Kidnapper	UB	hoKU	2
Umaro, Raging Yeti	R	tbrzpU	3
Reno and Rude	B	xkU	2
Wraith, Vicious Vigilante	WU	vU	1
Ellyn Harbreeze, Busybody	W		2
Jorn, God of Winter	UBG	gk	2
Wort, the Raidmother	RG	ts	2
Seymour Flux	B	crSU	1
Gandalf, Westward Voyager	UG	sbrqWU	3
Doc Ock, Sinister Scientist	U	gU	2
Tidus, Blitzball Star	WU	caknU	2
The Ghoul, Gunslinger	B	amySU	2
Toshiro Umezawa	B	gxK	2
Nath of the Gilt-Leaf	BG	tzN	2
Riku of Many Paths	URG	tcbW	3
Miriam, Herd Whisperer	WG	caN	2
Hansk, Slayer Zealot	RG	rh	2
Falcon and Redwing	W	tckCU	2
Sedris, the Traitor King	UBR	gS	1
Elmar, Ulvenwald Informant	RG		2
Street Urchin	R	xp#	1
Ian Chesterton	W	eU	1
Zuko, Conflicted	BR	crU	3
Lazav, Familiar Stranger	UB	cgq	2
Varolz, the Scar-Striped	BG	gx	2
Tui and La, Moon and Ocean	U	crSPU	1
Ares, God of War	BR	kU	1
Belisarius Cawl	WU	taRU	3
The Master, Mesmerist	UB	crhU	2
Mathise, Surge Channeler	U	srhzqWN	3
Samut, the Driving Force	WRG	s	3
April O'Neil, Human Element	U	sU	1
She-Hulk, Wallbreaker	R	cbyU	2
Zevlor, Elturel Exile	UBR	sq	3
War Machine, Avenging Arsenal	R	vkRU	1
Flamewar, Brash Veteran	BR	cxkRU	3
The Squadron Sinister	UR	yU	2
Rufus Shinra	WB	tkU	2
Aziza, Mage Tower Captain	WR	sqW	2
Alaundo the Seer	UG	r	3
Jet, Rebel Leader	W	kU	2
Karvanista, Loyal Lupari	G	ckbyCU	2
Kinzu of the Bleak Coven	B	xiqS	2
Wilfred Mott	W	U	3
Nikara, Lair Scavenger	B	r	2
Ashad, the Lone Cyberman	UBR	caxRU	2
Psemilla, Meletian Poet	W	teW	2
Shriek, Treblemaker	BR	xnU	2
Puppet Master, String Puller	R	aknhU	2
Krang & Shredder	UB	kbU	3
Madame Hydra	BR	tyU	1
Zaffai and the Tempests	UR	sW	1
Storrev, Devkarin Lich	BG	gkbSWN	2
Scarlet Witch, Chaotic Avenger	UR	skWU	2
Morbius the Living Vampire	UB	gSU	2
Clara Oswald	C	fyU	2
Galactus, Devourer of Worlds	C	bnDU	2
Belladonna Took	W	clrU	2
Iron Man, Master of Machines	UR	akrRU	2
Iron Lad, Diverging Destiny	U	arRU	2
Rulik Mons, Warren Chief	RG	tkd	2
Far Fortune, End Boss	BR	kp	2
The Rani	UBR	evkU	3
Malik, Grim Manipulator	WBR	ax	2
Sami, Ship's Engineer	WR	t	2
Captain America, Team Leader	WUR	cyU	2
Numa, Joraga Chieftain	G	cN	2
The Mighty Thor, Jane Foster	WU	vkrfU	2
Osgood, Operation Double	U	aqU	3
Trystan, Callous Cultivator	BG	glpyN	3
Attuma, Atlantean Warlord	U	kryPU	1
Katara, Heroic Healer	W	cU	1
Thurid, Mare of Destiny	W	qy	2
Inquisitor Eisenhorn	UB	tskU	3
Nyssa of Traken	U	xkrU	2
Mangara of Corondor	W	W	1
Echo, Perceptive Prodigy	U	qU	2
Halsin, Emerald Archdruid	G	N	2
Eutropia the Twice-Favored	UG	ceW	2
Loki, Lord of Misrule	U	qWU	2
Vadrok, Apex of Thunder	WUR	gCD	2
The Astonishing Ant-Man	UG	tcrU	2
Mai, Jaded Edge	R	svU	1
Rona, Sheoldred's Faithful	UB	gspW	2
The Swarmlord	URG	cxrU	2
Mishra, Excavation Prodigy	R	ar	2
The Destined Warrior	WUB	tyU	3
Captain America, Wings of Freedom	W	kyU	2
Rootha, Mercurial Artist	UR	sq	1
Stitcher Geralf	U	tmW	2
Nazahn, Revered Bladesmith	WG	vnC	3
Niv-Mizzet, Supreme	WUBRG	gsD	1
Muzzio, Visionary Architect	U	a	2
Dynaheir, Invoker Adept	WUR	qW	3
Torsten, Founder of Benalia	WG	tdb	3
Peri Brown	W	U	1
Ashnod the Uncaring	UBR	q	2
Sally Pride, Lioness Leader	W	tckCU	2
Arjun, the Shifting Flame	UR	rW	1
Radagast, Wizard of Wilds	UG	tbyWU	3
Baron Helmut Zemo	B	gqU	3
Uril, the Miststalker	WRG	ev	1
Amy Pond	R	kU	2
Valeria Richards, Precocious	U	srU	1
Azor, the Lawbringer	WU	slkrnbW	2
Raff, Weatherlight Stalwart	WU	tsrW	2
Aradesh, the Founder	W	vkrU	2
Rhino, Barreling Brute	RG	kbrU	1
Rowan Kenrith	R	q	3
Xira, the Golden Sting	BRG	tkr	2
Ormos, Archive Keeper	U	crW	2
Crystal, Inhuman Princess	WURG	spU	2
Brigid, Hero of Kinsbaile	W		1
Keskit, the Flesh Sculptor	B	x	2
Vrestin, Menoptra Leader	WG	tckU	3
Volrath, the Shapestealer	UBG	qb	2
Zuko, Avatar Hunter	R	tU	1
Director Nick Fury	WUR	kyU	2
Kestia, the Cultivator	WUG	vrN	2
Jerren, Corrupted Bishop	B	txbry	3
Oroku Saki, Shredder Rising	B	krU	1
The Serpent Society	BG	xniU	2
Azula, Ruthless Firebender	B	ckU	2
The Vision and Scarlet Witch	R	cRU	1
Landroval, Horizon Witness	W	kCU	1
Donatello, Mutant Mechanic	U	caCPU	3
Doctor Doom, Unrivaled	B	rWU	1
Kangee, Aerie Keeper	WU	CW	3
Orah, Skyclave Hierophant	WB	gy	2
Risona, Asari Commander	WR	kK	2
Shizuko, Caller of Autumn	G		1
Patron of the Orochi	G	bS	1
Loran, Disciple of History	W	ga	1
Molten Man, Inferno Incarnate	R	xyU	2
Pia Nalaar	R	txn	2
Silvar, Devourer of the Free	BR	cxCS	2
Roon of the Hidden Realm	WUG	bf	2
Karona, False God	WUBRG	ky	2
Gandalf of the Secret Fire	WUR	sWU	2
Kasla, the Broken Halo	WUR	rK	2
Crosis, the Purger	UBR	kbD	2
Shu Yun, the Silent Tempest	WUR	sv	1
Shang-Chi and the Ten Rings	WU	clrU	2
Visara the Dreadful	B	n	1
Rigo, Streetwise Mentor	WUG	krC	2
Arcee, Sharpshooter	WR	caRU	3
Lazav, Wearer of Faces	UB	gxkq	2
Hokori, Dust Drinker	W	S	1
Ashling, the Extinguisher	B	k	1
Ludevic, Necro-Alchemist	UR	rW	1
Gor Muldrak, Amphinologist	UG	t	2
Polukranos Reborn	WG	tyD	3
Leatherhead, Swamp Stalker	G	kbnU	2
Donatello, Way with Machines	U	caCPU	1
Vogar, Necropolis Tyrant	B	cxrSD	2
Bane, Lord of Darkness	WUB	xrh	3
Princess Yue	U	U	2
Rosheen, Roaring Prophet	RG	D	3
Snapdax, Apex of the Hunt	WBR	vlCSD	2
Blaster, Combat DJ	RG	caRU	3
Tana, the Bloodsower	RG	tkbN	2
Saint Traft and Rem Karolus	WUR	tS	3
Sigrid, God-Favored	W		2
Pol Jamaar, Illusionist	U	ryW	1
Smaug, Wicked Worm	BR	arDU	2
Living Laser	R	kqU	2
Invisible Woman, Sue Storm	W	tcU	2
Niambi, Esteemed Speaker	WU	lr	2
Graham O'Brien	G	aU	1
Winter Soldier, Reborn Avenger	W	cgkU	2
Syr Elenora, the Discerning	U	rnK	2
Sarevok, Deathbringer	B	K	2
Lagrella, the Magpie	WUG	c	2
Uyo, Silent Prophet	U	sdqW	2
Thelon of Havenwood	BG	gyN	2
Sundial, Dawn Tyrant	W	R	1
Feather, Radiant Arbiter	WR	sqK	3
Merieke Ri Berit	WUB	no	2
Orca, Siege Demon	BR	cxbS	2
Monoxa, Midway Manager	BR	zS	2
Syr Carah, the Bold	R	spK	2
Mona Lisa, Ever Adaptable	G	CU	1
Sally Sparrow	WU	U	2
Vhal, Candlekeep Researcher	U	W	2
General Tazri	WUBRG	y	2
H.E.R.B.I.E., Lovable Robot	C	gsRU	3
Long Feng, Grand Secretariat	BG	cU	2
Typhoid Mary, Fractured	BR	alkrzpU	3
Kellan, Daring Traveler	WG	ak	3
Gavi, Nest Warden	WUR	tr	2
Beluna Grandsquall	URG	gbD	2
Jared Carthalion, True Heir	WRG	ch	2
Ezrim, Agency Chief	WU	xK	2
Daredevil, Man Without Fear	WR	kyU	2
Zeriam, Golden Wind	W	tky	1
Jeleva, Nephalia's Scourge	UBR	skSW	3
Radagast of Rhosgobel	G	WU	1
Leonardo, Sewer Samurai	W	gvCPKU	2
Nico Minoru, Runaway	R	pWU	2
Bosco, Just a Bear	G	caxbCU	2
Frodo, Determined Hero	W	vkU	2
Ant-Man, Elusive Avenger	UR	akU	2
Damia, Sage of Stone	UBG	rnW	2
Hua Tuo, Honored Physician	G	g	1
Oviya Pashiri, Sage Lifecrafter	G	t	2
Red Ghost, Intangible Genius	UR	trU	2
Jalira, Master Polymorphist	U	xW	2
Shredder, Unrelenting	B	kbU	2
Vulture, Scheming Scavenger	UB	kyU	1
Rinoa Heartilly	WG	tkWU	2
Drizzt Do'Urden	WG	tcvxbN	2
Imaryll, Elfhame Elite	G	kyN	2
Taniwha	U	bdP	2
Anafenza, the Foremost	WBG	ck	2
Human Torch, Johnny Storm	R	crU	2
Kraven the Hunter	BG	cxbrU	2
Duggan, Private Detective	UG	kU	3
Soundwave, Sonic Spy	WUB	tgskqRU	3
Malfegor	BR	xnbSD	1
Edea, Possessed Sorceress	UBR	xrfoWU	3
Sokka, Swordmaster	W	vyU	2
Ellie and Alan, Paleontologists	WUG	gU	1
Mimeoplasm, Revered One	UBG	cgq	2
Devil Dinosaur	G	byDU	1
Rory Williams	WU	U	2
Jarvis, Earth's Mightiest Butler	U	ryU	1
Noctis, Heir Apparent	WUB	vfU	3
Maeve, Insidious Singer	U	rhP	1
Wan Shi Tong, All-Knowing	U	tnyCSU	3
June, Bounty Hunter	B	axU	2
Monica Rambeau	WR	csU	3
Lagorin, Soul of Alacria	WG	cak	2
Thrun, the Last Troll	G		2
Avacyn, Guardian Angel	W	K	3
Evelyn, the Covetous	UBR	oyS	3
Ultron the Annihilator	B	tapRU	3
Ezekiel Sims, Spider-Totem	G	yU	1
Licia, Sanguine Tribune	WBR	clS	2
Farideh, Devil's Chosen	UR	rzW	2
Gimli, Mournful Avenger	RG	cxbU	3
Kíli the Resourceful	W	vrU	2
Kroxa and Kunoros	WBR	gkbCD	2
Vazi, Keen Negotiator	BRG	carh	3
Isareth the Awakener	B	gW	3
Hardy Outlander	G	#	2
Sydri, Galvanic Genius	WUB	a	2
Kathril, Aspect Warper	WBG	cgvbS	3
The Howling Abomination	RG	bp	2
Savanti Romero, Time's Exile	B	cbrSWU	2
Kosei, Penitent Warlord	G	vrK	2
Mirri, Cat Warrior	G	C	1
Alharu, Solemn Ritualist	W	tcx	2
Don & Leo, Problem Solvers	WU	aCPU	2
Bast, Panther Goddess	WG	kbnCU	2
Council of Reeds	U	sqU	2
Abigale, Poet Laureate // Heroic Stanza	WB	cCW	2
The Fugitive Doctor	RG	gsxkU	2
Ultros, Obnoxious Octopus	U	csnPU	3
Duchess, Wayward Tavernkeep	R	akU	2
Sophina, Spearsage Deserter	WR	k	2
Eriette, the Beguiler	WUB	evoW	2
Harbin, Vanguard Aviator	WU	tk	1
Leonardo, Big Brother	W	CPU	1
Momo, Rambunctious Rascal	W	CU	1
Mazzy, Truesword Paladin	WRG	evbK	2
Glorfindel, Dauntless Rescuer	G	NU	2
Nathan Drake, Treasure Hunter	UBR	koU	3
Kirol, History Buff // Pack a Punch	WR	cgbS	2
Myra the Magnificent	UR	gs	3
The Fourteenth Doctor	WURG	gqyU	3
Varis, Silverymoon Ranger	G	tN	2
Mica, Reader of Ruins	R	sxq	2
Tuktuk the Explorer	R	t	1
Captain Marvel, Apex Avenger	WR	vU	2
Lara Croft, Tomb Raider	URG	gakdU	3
Gorm the Great	G	D	2
Willie Lumpkin, Postman	WU	rnU	2
Greven, Predator Captain	BR	xkrp	2
The Thing, Ben Grimm	G	cbU	1
Hit-Monkey	G	CU	1
Sachi, Daughter of Seshiro	G	ty	1
Tetzin, Gnome Champion	WUR	takbR	3
Moira Brown, Guide Author	WR	vkU	3
Rith, the Awakener	WRG	tkbD	2
Syr Alin, the Lion's Claw	W	tkK	1
Phelddagrif	WUG	tlbrh	2
The Wondrous Wasp	U	U	2
Mayael the Anima	WRG	bN	2
Moira, Urborg Haunt	B	gkSW	2
Balthier and Fran	RG	akCU	2
Tawnos, Solemn Survivor	WUB	gxq	3
The Frightful Four	B	spU	1
Zhao, Ruthless Admiral	BR	txU	1
Rinoa, Angel Wing	W	xkWU	3
Raphael, Ninja Destroyer	R	CPU	2
Linvala, the Preserver	W	tlK	2
Smaug the Impenetrable	BR	abDU	1
Shanna, Purifying Blade	WUG	lr	2
Taranika, Akroan Veteran	W	k	2
Tri-Sentinel, Act of Vengeance	C	gbRU	2
Dorothea, Vengeful Victim	WU	tgvS	3
Bebop & Rocksteady	BG	xkbCU	1
Dennick, Pious Apprentice	WU	g	3
Kate Stewart	WUR	tkU	3
Anep, Vizier of Hazoret	R	kb	2
Thor, Asgard's Avenger	R	U	2
Hazoret the Fervent	R	np	2
Jocasta, Automaton Avenger	C	cgkRU	2
Anax and Cymede	WR	tb	2
Me, the Immortal	URG	gU	3
Thromok the Insatiable	RG	x	1
Llawan, Cephalid Empress	U	nP	2
Jadzi, Steward of Fate // Oracle's Gift	U	tcryW	2
Lieutenant Kirtar	W	kC	1
Bruse Tarl, Roving Rancher	WR	tvkdy	2
Beorn the Fierce	G	bryCU	2
Gimbal, Gremlin Prodigy	URG	tcab	2
Lo and Li, Twin Tutors	B	yU	2
Shaun & Rebecca, Agents	WUG	U	2
Raksha Golden Cub	W	tvyC	1
Yasmin Khan	R	U	1
Genghis Frog	UG	byCU	1
Myojin of Cleansing Fire	W	nS	2
Romana II	W	qU	2
Nevinyrral, Urborg Tyrant	WUB	tnSW	2
Jamie McCrimmon	G	bU	2
Zuko, Seeking Honor	BR	cskU	2
Thorin Oakenshield	WR	bU	2
Photon, Mighty Marvel	R	kU	2
Hurkyl, Master Wizard	U	sW	3
Zurgo Bellstriker	R	kn	1
Konda, Lord of Eiganjo	W	K	1
Moira and Teshar	WB	gCS	2
Xande, Dark Mage	UB	gWU	1
Marath, Will of the Wild	WRG	tcp	3
Denethor, Stone Seer	UR	hpU	1
Jackal, Genius Geneticist	UG	csbqU	2
Snow Villiers	W	U	1
Regna, the Redeemer	W	tK	2
Reed Richards, Smartest Man	U	rU	2
Hurska Sweet-Tooth	WG	alC	2
Seifer, Balamb Rival	BR	khU	2
Nick Fury, Agent of S.H.I.E.L.D.	WUBRG	cavU	3
Ash, Party Crasher	WR	ck	2
Crovax, Ascendant Hero	W		2
Michelangelo, On the Scene	G	cbCPU	2
Stangg, Echo Warrior	RG	tevkq	3
Amarant Coral	RG	bU	2
Tahngarth, First Mate	RG	o	3
The Fifteenth Doctor	UR	akU	2
Nardole, Resourceful Cyborg	U	sRU	2
Jurin, Leading the Charge	R	k	2
Barktooth Warbeard	BR	b	1
Winter, Cursed Rider	UB	gaW	2
Bhaal, Lord of Murder	BRG	cxh	2
Commander Eesha	W	C	1
Mister Fantastic	WURG	srqU	2
Abby, Merciless Soldier	RG	tU	2
Abomination, World Ravager	R	bU	1
Sokka and Suki	WUR	tvyU	2
Darigaaz Reincarnated	BRG	bD	3
Ultra Magnus, Tactician	WRG	kbRU	3
Super-Adaptoid	C	vkbRU	3
Catti-brie of Mithral Hall	WG	cv	3
Siani, Eye of the Storm	U	k	2
Jenny Flint	UR	cxU	3
Shagrat, Loot Bearer	BR	tvkU	2
Márton Stromgald	R	kK	2
Tazri, Beacon of Unity	WUBRG	y	3
Tura Kennerüd, Skyknight	WU	tsK	1
Ultron, Machine Overlord	C	yRU	1
Ruhan of the Fomori	WUR	zbD	1
Glóin the Mighty	R	U	1
The Wasp, Winsome Avenger	U	knU	3
Amber Gristle O'Maul	R	kr	2
April O'Neil, Kunoichi Trainee	W	U	1
Bard, King of Dale	WU	rU	2
Jo Grant	W	cU	2
Black Widow, Super Spy	B	ckU	3
Crossbones, Malicious Mercenary	B	cpyU	2
Sensei Golden-Tail	W	CK	2
Thorin, Mountain-king	R	vbU	2
Lucius the Eternal	BR	U	2
Vish Kal, Blood Arbiter	WB	cxS	2
Fíli and Kíli, Joyous	R	evWU	1
MJ, Rising Star	W	clU	1
Glissa Sunseeker	G	nN	1
